,Train ID,Year,Date,Operator,Place,Train mission,Tågnr,Route,Route number,Reason code,Reason code - level 1,Reason code Level 2,Reason code Level 3,registered delay,Train number
,2018-01-047514,2018,2018-01-04,Svenska Tågkompaniet AB,Sundsvall c,7514,7514,SUC-ÖS-STR,3168,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F26003
,2018-01-047519,2018,2018-01-04,Svenska Tågkompaniet AB,Östersunds c,7519,7519,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26011
,2018-01-048270,2018,2018-01-04,Svenska Tågkompaniet AB,Holmsveden,8270,8270,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2018-01-048355,2018,2018-01-04,Svenska Tågkompaniet AB,Sundsvalls Västra,8355,8355,SUNDSVALL-GÄVLE,3005,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2018-01-048358,2018,2018-01-04,Svenska Tågkompaniet AB,Iggesund,8358,8358,GÄVLE-SUNDSVALL,3004,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0945
,2018-01-048377,2018,2018-01-04,Svenska Tågkompaniet AB,Sundsvalls Västra,8377,8377,SUNDSVALL-GÄVLE,3005,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F0945
,2018-01-048379,2018,2018-01-04,Svenska Tågkompaniet AB,Boda,8379,8379,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0946
,2018-01-048379,2018,2018-01-04,Svenska Tågkompaniet AB,Maj,8379,8379,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F0946
,2018-01-048379,2018,2018-01-04,Svenska Tågkompaniet AB,Sundsvall c,8379,8379,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,25,F0946
,2018-01-048379,2018,2018-01-04,Svenska Tågkompaniet AB,Svartvik,8379,8379,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,12,F0946
,2018-01-0489107,2018,2018-01-04,Svenska Tågkompaniet AB,Notviken,89107,89107,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,40,#N/A
,2018-01-048914,2018,2018-01-04,Svenska Tågkompaniet AB,Karlstad C,8914,8914,CG-KHN,3150,JTP 06,Järnvägsföretag,Terminal/Plattform-hantering,Växlingsrörelse ivägen,3,F0982
,2018-01-0497103,2018,2018-01-04,Svenska Tågkompaniet AB,Umeå godsbangård,97103,97103,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,3,#N/A
,2018-01-0497401,2018,2018-01-04,Svenska Tågkompaniet AB,Umeå godsbangård,97401,97401,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,23,F26002
,2018-01-0497403,2018,2018-01-04,Svenska Tågkompaniet AB,Umeå godsbangård,97403,97403,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,6,F26002
,2018-01-0517156,2018,2018-01-05,Svenska Tågkompaniet AB,Luleå,17156,17156,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,22,#N/A
,2018-01-0517156,2018,2018-01-05,Svenska Tågkompaniet AB,Notviken,17156,17156,-,−1,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,67,#N/A
,2018-01-057150,2018,2018-01-05,Svenska Tågkompaniet AB,Bodens c,7150,7150,LE-KMB,3166,JFÖ 01,Järnvägsföretag,Förarpersonal,Förarpersonal saknas,10,F0942
,2018-01-057150,2018,2018-01-05,Svenska Tågkompaniet AB,Luleå,7150,7150,LE-KMB,3166,JFÖ 01,Järnvägsföretag,Förarpersonal,Förarpersonal saknas,14,F0942
,2018-01-057152,2018,2018-01-05,Svenska Tågkompaniet AB,Bodens c,7152,7152,LE-KMB,3166,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0962
,2018-01-057155,2018,2018-01-05,Svenska Tågkompaniet AB,Bodens c,7155,7155,KMB-LE,3167,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,7,F0962
,2018-01-057402,2018,2018-01-05,Svenska Tågkompaniet AB,Arnäsvall,7402,7402,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,6,F26005
,2018-01-057402,2018,2018-01-05,Svenska Tågkompaniet AB,Härnösand,7402,7402,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,51,F26005
,2018-01-057402,2018,2018-01-05,Svenska Tågkompaniet AB,Könsa,7402,7402,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,10,F26005
,2018-01-057402,2018,2018-01-05,Svenska Tågkompaniet AB,Mörtsal,7402,7402,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,6,F26005
,2018-01-057402,2018,2018-01-05,Svenska Tågkompaniet AB,Ängersjö,7402,7402,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,3,F26005
,2018-01-057404,2018,2018-01-05,Svenska Tågkompaniet AB,Hämrasviken,7404,7404,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F26010
,2018-01-057404,2018,2018-01-05,Svenska Tågkompaniet AB,Härnösand,7404,7404,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,23,F26010
,2018-01-057406,2018,2018-01-05,Svenska Tågkompaniet AB,Härnösand,7406,7406,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,14,F26002
,2018-01-057409,2018,2018-01-05,Svenska Tågkompaniet AB,Könsa,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,8,F26002
,2018-01-057409,2018,2018-01-05,Svenska Tågkompaniet AB,Umeå,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,24,F26002
,2018-01-057410,2018,2018-01-05,Svenska Tågkompaniet AB,Örnsköldsvik Norra,7410,7410,SUC-ÖK-UÅ,3160,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26002
,2018-01-057412,2018,2018-01-05,Svenska Tågkompaniet AB,Härnösand,7412,7412,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,31,F26005
,2018-01-057412,2018,2018-01-05,Svenska Tågkompaniet AB,Ängersjö,7412,7412,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F26005
,2018-01-057416,2018,2018-01-05,Svenska Tågkompaniet AB,Kramfors,7416,7416,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,22,F26001
,2018-01-057481,2018,2018-01-05,Svenska Tågkompaniet AB,Hällnäs,7481,7481,LY-UÅ,3171,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F4129
,2018-01-057481,2018,2018-01-05,Svenska Tågkompaniet AB,Umeå,7481,7481,LY-UÅ,3171,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,5,F4129
,2018-01-057500,2018,2018-01-05,Svenska Tågkompaniet AB,Torpshammar,7500,7500,SUC-ÖS-STR,3168,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,72,F26007
,2018-01-057504,2018,2018-01-05,Svenska Tågkompaniet AB,Sundsvall c,7504,7504,SUC-ÖS-STR,3168,JDE -,Järnvägsföretag,Sent från depå,-,29,F26004
,2018-01-057509,2018,2018-01-05,Svenska Tågkompaniet AB,Torpshammar,7509,7509,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,14,F26007
,2018-01-057511,2018,2018-01-05,Svenska Tågkompaniet AB,Fränsta,7511,7511,STR-ÖS-SUC,3169,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,13,F26004
,2018-01-057512,2018,2018-01-05,Svenska Tågkompaniet AB,Bräcke,7512,7512,SUC-ÖS-STR,3168,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F26004
,2018-01-057515,2018,2018-01-05,Svenska Tågkompaniet AB,Östersunds västra,7515,7515,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26003
,2018-01-058259,2018,2018-01-05,Svenska Tågkompaniet AB,Kilafors,8259,8259,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0945
,2018-01-058360,2018,2018-01-05,Svenska Tågkompaniet AB,Gävle c,8360,8360,GÄVLE-SUNDSVALL,3004,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F0946
,2018-01-058367,2018,2018-01-05,Svenska Tågkompaniet AB,Sundsvalls Västra,8367,8367,SUNDSVALL-GÄVLE,3005,JDE -,Järnvägsföretag,Sent från depå,-,18,F0910
,2018-01-0597437,2018,2018-01-05,Svenska Tågkompaniet AB,Umeå godsbangård,97437,97437,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,8,F26001
,2018-01-067115,2018,2018-01-06,Svenska Tågkompaniet AB,Vindeln,7115,7115,LE-UÅ,3165,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,6,F0942
,2018-01-067154,2018,2018-01-06,Svenska Tågkompaniet AB,Harrå,7154,7154,LE-KMB,3166,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,4,F0962
,2018-01-067154,2018,2018-01-06,Svenska Tågkompaniet AB,Håmojåkk,7154,7154,LE-KMB,3166,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,19,F0962
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Bjästa,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,23,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Drömme,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,25,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Dynäs,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,7,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Harasjön,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,8,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Hällenyland,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,21,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Hämrasviken,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,7,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Härnösand,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Högbysjön,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Stavreviken,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26003
,2018-01-067411,2018,2018-01-06,Svenska Tågkompaniet AB,Västeraspby,7411,7411,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26003
,2018-01-067418,2018,2018-01-06,Svenska Tågkompaniet AB,Sundsvall c,7418,7418,SUC-ÖK-UÅ,3160,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26003
,2018-01-067492,2018,2018-01-06,Svenska Tågkompaniet AB,Vännäs norra,7492,7492,UÅ-LY,3170,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26008
,2018-01-067495,2018,2018-01-06,Svenska Tågkompaniet AB,Vindeln,7495,7495,LY-UÅ,3171,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26008
,2018-01-067521,2018,2018-01-06,Svenska Tågkompaniet AB,Östersunds västra,7521,7521,STR-ÖS-SUC,3169,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,24,F26004
,2018-01-067523,2018,2018-01-06,Svenska Tågkompaniet AB,Duved,7523,7523,STR-ÖS-SUC,3169,JDE -,Järnvägsföretag,Sent från depå,-,3,F26011
,2018-01-068256,2018,2018-01-06,Svenska Tågkompaniet AB,Gävle c,8256,8256,GÄVLE-LJUSDAL,3002,JFÖ 01,Järnvägsföretag,Förarpersonal,Förarpersonal saknas,12,F0947
,2018-01-068355,2018,2018-01-06,Svenska Tågkompaniet AB,Sundsvall c,8355,8355,SUNDSVALL-GÄVLE,3005,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0946
,2018-01-0718924,2018,2018-01-07,Svenska Tågkompaniet AB,Arvika,18924,28928,CG-KHN,3150,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0966
,2018-01-0750156,2018,2018-01-07,Svenska Tågkompaniet AB,Umeå godsbangård,50156,50156,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,18,F4129
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Bastuträsk,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,4,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Bodens c,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,26,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Hällnäs,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,4,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Luleå,50182,50182,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,79,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Långsele,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Lörstrand,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,7,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Ramsjö,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Singsån,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,10,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Storblåliden,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Sävast,50182,50182,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,7,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Tallåsen,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,12,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Trehörningsjö,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,8,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Ånge,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,F0942
,2018-01-0750182,2018,2018-01-07,Svenska Tågkompaniet AB,Älvsbyn,50182,50183,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,7,F0942
,2018-01-0750187,2018,2018-01-07,Svenska Tågkompaniet AB,Notviken,50187,50187,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,20,#N/A
,2018-01-077120,2018,2018-01-07,Svenska Tågkompaniet AB,Sunderbyns Sjukhus,7120,7121,UÅ-LE,3164,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,6,F26007
,2018-01-077120,2018,2018-01-07,Svenska Tågkompaniet AB,Sävastklinten,7120,7121,UÅ-LE,3164,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,4,F26007
,2018-01-077123,2018,2018-01-07,Svenska Tågkompaniet AB,Luleå,7123,7122,LE-UÅ,3165,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F0934
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Bastuträsk,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,7,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Brännberg,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,19,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Hednoret,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Järneträsk,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Koler,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Laduberg,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,8,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Norra Sunderbyn,7127,7126,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,39,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Storblåliden,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,26,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Storsund,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,3,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Sävast,7127,7126,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,22,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Sävastklinten,7127,7126,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,4,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Träskholm,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,4,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Vännäsby,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,3,F26007
,2018-01-077127,2018,2018-01-07,Svenska Tågkompaniet AB,Älvsbyn,7127,7127,LE-UÅ,3165,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,10,F26007
,2018-01-077417,2018,2018-01-07,Svenska Tågkompaniet AB,Saluböle,7417,7417,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F26009
,2018-01-077417,2018,2018-01-07,Svenska Tågkompaniet AB,Umeå,7417,7417,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,22,F26009
,2018-01-077441,2018,2018-01-07,Svenska Tågkompaniet AB,Umeå,7441,7441,UÅ-ÖK-SUC,3161,JDE -,Järnvägsföretag,Sent från depå,-,30,F26001
,2018-01-077456,2018,2018-01-07,Svenska Tågkompaniet AB,Hussjöby,7456,7456,SUC-ÖK-UÅ,3160,JVA 02,Järnvägsföretag,Vagn,Bromsfel,22,F26004
,2018-01-077456,2018,2018-01-07,Svenska Tågkompaniet AB,Hällenyland,7456,7456,SUC-ÖK-UÅ,3160,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,3,F26004
,2018-01-077497,2018,2018-01-07,Svenska Tågkompaniet AB,Hällnäs,7497,7497,LY-UÅ,3171,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,14,F1312
,2018-01-078263,2018,2018-01-07,Svenska Tågkompaniet AB,Kilafors,8263,8263,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0961
,2018-01-078268,2018,2018-01-07,Svenska Tågkompaniet AB,Kilafors,8268,8268,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0961
,2018-01-078356,2018,2018-01-07,Svenska Tågkompaniet AB,Gävle c,8356,8356,GÄVLE-SUNDSVALL,3004,JDE -,Järnvägsföretag,Sent från depå,-,4,F0945
,2018-01-078356,2018,2018-01-07,Svenska Tågkompaniet AB,Söderhamn v,8356,8356,GÄVLE-SUNDSVALL,3004,JDE -,Järnvägsföretag,Sent från depå,-,4,F0945
,2018-01-078379,2018,2018-01-07,Svenska Tågkompaniet AB,Gnarp,8379,18379,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F0945
,2018-01-078379,2018,2018-01-07,Svenska Tågkompaniet AB,Gårdsjön,8379,18379,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,9,F0945
,2018-01-078379,2018,2018-01-07,Svenska Tågkompaniet AB,Sundsvall c,8379,18379,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,14,F0945
,2018-01-0797124,2018,2018-01-07,Svenska Tågkompaniet AB,Umeå Östra,97124,97124,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,3,F0934
,2018-01-0797195,2018,2018-01-07,Svenska Tågkompaniet AB,Notviken,97195,97195,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,27,#N/A
,2018-01-0797489,2018,2018-01-07,Svenska Tågkompaniet AB,Umeå godsbangård,97489,97489,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,4,F1312
,2018-01-0817155,2018,2018-01-08,Svenska Tågkompaniet AB,Notviken,17155,17155,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,17,#N/A
,2018-01-0817157,2018,2018-01-08,Svenska Tågkompaniet AB,Notviken,17157,17157,-,−1,JTP 15,Järnvägsföretag,Terminal/Plattform-hantering,Överskriden klargöringstid på godsbangård,23,#N/A
,2018-01-0817160,2018,2018-01-08,Svenska Tågkompaniet AB,Kristinehamn,17160,17160,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,17,F4121
,2018-01-0817160,2018,2018-01-08,Svenska Tågkompaniet AB,Ölme,17160,17160,-,−1,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,100,F4121
,2018-01-087104,2018,2018-01-08,Svenska Tågkompaniet AB,Umeå,7104,7104,UÅ-LE,3164,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0962
,2018-01-087107,2018,2018-01-08,Svenska Tågkompaniet AB,Luleå,7107,7106,LE-UÅ,3165,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,16,F26006
,2018-01-087107,2018,2018-01-08,Svenska Tågkompaniet AB,Sävastklinten,7107,7106,LE-UÅ,3165,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,10,F26006
,2018-01-087107,2018,2018-01-08,Svenska Tågkompaniet AB,Vännäs,7107,7107,LE-UÅ,3165,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,11,F26006
,2018-01-087152,2018,2018-01-08,Svenska Tågkompaniet AB,Bodens c,7152,7152,LE-KMB,3166,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,14,F0917
,2018-01-087152,2018,2018-01-08,Svenska Tågkompaniet AB,Koskivaara,7152,7152,LE-KMB,3166,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,4,F0917
,2018-01-087404,2018,2018-01-08,Svenska Tågkompaniet AB,Häggsjön,7404,7404,SUC-ÖK-UÅ,3160,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,119,F26010
,2018-01-087404,2018,2018-01-08,Svenska Tågkompaniet AB,Hällenyland,7404,7404,SUC-ÖK-UÅ,3160,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,54,F26010
,2018-01-087404,2018,2018-01-08,Svenska Tågkompaniet AB,Härnösand,7404,7404,SUC-ÖK-UÅ,3160,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,22,F26010
,2018-01-087410,2018,2018-01-08,Svenska Tågkompaniet AB,Birsta,7410,7410,SUC-ÖK-UÅ,3160,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26011
,2018-01-087412,2018,2018-01-08,Svenska Tågkompaniet AB,Arnäsvall,7412,7412,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,4,F26003
,2018-01-087412,2018,2018-01-08,Svenska Tågkompaniet AB,Härnösand,7412,7412,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,32,F26003
,2018-01-087412,2018,2018-01-08,Svenska Tågkompaniet AB,Västeraspby,7412,7412,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,5,F26003
,2018-01-087417,2018,2018-01-08,Svenska Tågkompaniet AB,Hussjöby,7417,7417,UÅ-ÖK-SUC,3161,JDE 21,Järnvägsföretag,Sent från depå,Fordonsbrist,19,F26003
,2018-01-087417,2018,2018-01-08,Svenska Tågkompaniet AB,Umeå,7417,7417,UÅ-ÖK-SUC,3161,JDE 21,Järnvägsföretag,Sent från depå,Fordonsbrist,52,F26003
,2018-01-087420,2018,2018-01-08,Svenska Tågkompaniet AB,Sundsvall c,7420,7420,SUC-ÖK-UÅ,3160,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26011
,2018-01-087454,2018,2018-01-08,Svenska Tågkompaniet AB,Hällenyland,7454,7454,SUC-ÖK-UÅ,3160,JDE 21,Järnvägsföretag,Sent från depå,Fordonsbrist,5,F26001
,2018-01-087454,2018,2018-01-08,Svenska Tågkompaniet AB,Sundsvall c,7454,7454,SUC-ÖK-UÅ,3160,JDE 21,Järnvägsföretag,Sent från depå,Fordonsbrist,43,F26001
,2018-01-087460,2018,2018-01-08,Svenska Tågkompaniet AB,Umeå Östra,7460,7460,UÅ-VNS,3162,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,25,F1389
,2018-01-087467,2018,2018-01-08,Svenska Tågkompaniet AB,Vännäs,7467,7467,VNS-UÅ,3163,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,5,F1389
